group,subgroup,prompt
dance_occupations,Ballroom_dance,Examples include the MIT Open Ballroom Dance 
dance_occupations,Ballroom_dance,"The categorization of dances as ""ballroom dances"" "
dance_occupations,Waltz,The waltz is a ballroom and 
dance_occupations,Waltz,There is a waltz in the 
dance_occupations,Waltz,Soler's waltz was marked andante con 
dance_occupations,Waltz,"""The waltz, especially its closed position, "
dance_occupations,Waltz,"Subsequently, new types of waltz have "
dance_occupations,Waltz,The Country Western Waltz is mostly 
dance_occupations,Waltz,"Within Country Western waltz, there is "
dance_occupations,Waltz,Thereafter a Spanish Waltz was 
dance_occupations,Waltz,This Spanish Waltz was a combination of 
dance_occupations,Waltz,"In traditional Irish music, the waltz "
dance_occupations,Waltz,"During the 20th century, the waltz "
dance_occupations,Waltz,International Standard Waltz has only closed 
dance_occupations,Waltz,"The American Style Waltz, part of "
dance_occupations,Waltz,Waltzes were the staple of many 
dance_occupations,Waltz,"The Scandinavian Waltz, performed as a "
dance_occupations,Waltz,The Peruvian Waltz is called and 
dance_occupations,Waltz,The Mexican Waltz follows the same 
dance_occupations,Waltz,The Cajun Waltz is danced progressively 
dance_occupations,Waltz,The Cuban Waltz follows the pattern 
dance_occupations,Waltz,The Venezuelan waltz provided a basis for 
dance_occupations,Waltz,"The Contra Waltz, included in most "
dance_occupations,Waltz,The cross-step waltz developed in France 
dance_occupations,Waltz,"In modern bal folk, waltzes in "
dance_occupations,Waltz,Thomas Wilson's 1816 Waltz Manual The 
dance_occupations,Formation_dance,Formation dance is a style of ballroom 
dance_occupations,Formation_dance,Formation dances were an important part of 
dance_occupations,Belly_dance,"Belly dance, also referred to as Arabic "
dance_occupations,Belly_dance,"The English translation ""belly dance"" seems to "
dance_occupations,Belly_dance,"Belly dance is primarily a torso-driven dance, "
dance_occupations,Belly_dance,"As a social dance, belly dance is "
dance_occupations,Belly_dance,The modern Egyptian belly dance style are 
dance_occupations,Belly_dance,The Turkish style of belly dance is 
dance_occupations,Belly_dance,Belly dance drew men in droves to 
dance_occupations,Belly_dance,"Many forms of ""Tribal Fusion"" belly dance "
dance_occupations,Belly_dance,"""Gothic Belly Dance"" is a style which incorporates "
dance_occupations,Belly_dance,Belly dance has now spread across the 
dance_occupations,Belly_dance,Several international belly dance festivals are now 
dance_occupations,Belly_dance,The UK belly dance scene leans strongly 
dance_occupations,Belly_dance,"Even so, many Turkish belly dance costumes "
dance_occupations,Belly_dance,Belly dance moves are beneficial to the 
dance_occupations,Belly_dance,"Documentaries about belly dance include American Bellydancer, "
dance_occupations,Breakdancing,"Breaking, also called breakdancing or b-boying/b-girling, "
dance_occupations,Breakdancing,Breakdancing is typically set to songs 
dance_occupations,Breakdancing,"Some enthusiasts consider ""breakdancing"" an ignorant "
dance_occupations,Breakdancing,"The term ""breakdancing"" is also problematic "
dance_occupations,Breakdancing,"When used in a breakdancing battle, "
dance_occupations,Breakdancing,It has been stated that breakdancing 
dance_occupations,Breakdancing,"After becoming proficient in breakdancing, he "
dance_occupations,Breakdancing,The breakdancing community in Japan found 
dance_occupations,Breakdancing,Following the introduction of international breakdancing 
dance_occupations,Breakdancing,Breakdancing could be seen in Soviet 
dance_occupations,Breakdancing,Breakdancing has become an association with 
dance_occupations,Breakdancing,Many people copy some breakdancing video 
dance_occupations,Breakdancing,Breakdancing is eligible for inclusion as 
dance_occupations,Breakdancing,Breakdancing moves are sometimes incorporated into 
dance_occupations,Breakdancing,Breakdancing is featured mainly along with 
dance_occupations,Breakdancing,Breakdancing is widely referenced in TV 
dance_occupations,Breakdancing,Since breakdancing's popularity surge in South 
dance_occupations,Breakdancing,"The first breakdancing themed novel, Kid "
dance_occupations,Breakdancing,Breakdancing: Mr. Fresh and the Supreme 
dance_occupations,Breakdancing,The game involves breakdancing and people 
dance_occupations,Contemporary_dance,Contemporary dance is a genre of dance 
dance_occupations,Contemporary_dance,"Additionally, contemporary dance sometimes incorporates elements of "
dance_occupations,Contemporary_dance,The role of music in contemporary dance 
dance_occupations,Contemporary_dance,Contemporary dancers train using contemporary dance techniques 
dance_occupations,Hip-hop_dance,Hip-hop dance refers to street dance styles 
dance_occupations,Hip-hop_dance,"Because of this development, hip-hop dance is "
dance_occupations,Hip-hop_dance,The commercialization of hip-hop dance continued into 
dance_occupations,Hip-hop_dance,Europe hosts several international hip-hop dance competitions 
dance_occupations,Hip-hop_dance,Hip-hop dance can be a form of 
dance_occupations,Hip-hop_dance,It is the first hip-hop dance 
dance_occupations,Hip-hop_dance,"Traditionally hip-hop dance, or any form of "
dance_occupations,Hip-hop_dance,He started teaching formal hip-hop dance classes 
dance_occupations,Hip-hop_dance,"Although jazz-funk borrows from hip-hop dance, it "
dance_occupations,Hip-hop_dance,A few hip-hop dance shows appeared on 
dance_occupations,Hip-hop_dance,Several hip-hop dance shows premiered in the 
dance_occupations,Hip-hop_dance,was the first hip-hop dance stage show 
dance_occupations,Hip-hop_dance,"After the battle, hip-hop dancer Joshua Allen "
dance_occupations,Hip-hop_dance,Hip-hop dance has also been popular among 
dance_occupations,Hip-hop_dance,French hip-hop dancer Salah won the first 
dance_occupations,Hip-hop_dance,"In 2008, hip-hop dancer George Sampson won "
dance_occupations,Hip-hop_dance,"In 2006, hip-hop dance company Boy Blue "
dance_occupations,Hip-hop_dance,World Supremacy Battlegrounds is a hip-hop 
dance_occupations,Jazz_dance,Jazz dance is a performance dance technique 
dance_occupations,Jazz_dance,Jazz dance may refer to vernacular jazz 
dance_occupations,Jazz_dance,"Vernacular jazz dance includes ragtime dances, Charleston, "
dance_occupations,Jazz_dance,Popular vernacular jazz dance performers include The 
dance_occupations,Jazz_dance,Theatrical jazz dance performed on the concert 
dance_occupations,Jazz_dance,The term 'jazz dance' has been used 
dance_occupations,Jazz_dance,Gus Giordano was a jazz dancer and 
dance_occupations,Latin_dance,"Latin dance is a general label, and "
dance_occupations,Latin_dance,The category of Latin dances in the 
dance_occupations,Latin_dance,The roots of Latin dance are deep 
dance_occupations,Latin_dance,"However, there are disagreements among Latin dancers "
dance_occupations,Lyrical_dance,Lyrical dance is a dance style that 
dance_occupations,Lyrical_dance,"According to Jennifer Fisher, lyrical dance is "
dance_occupations,Lyrical_dance,Lyrical dance is a category typically found 
dance_occupations,Lyrical_dance,The main concerns with lyrical dance is 
dance_occupations,Lyrical_dance,"Lyrical dance utilizes training from jazz technique, "
dance_occupations,Modern_dance,Modern dance is a broad genre of 
dance_occupations,Modern_dance,Modern dance is often considered to have 
dance_occupations,Modern_dance,"Eventually, postmodern dance artists would reject the "
dance_occupations,Modern_dance,Cunningham set the seeds for postmodern 
dance_occupations,Modern_dance,Educators accepted modern dance into college and 
dance_occupations,Modern_dance,It is very common for postmodern 
dance_occupations,Modern_dance,"According to Treva Bedinghaus, ""Modern dancers use "
dance_occupations,Modern_dance,Many modern dancers choose a subject near 
dance_occupations,Modern_dance,"""Eleanor King, a modern dancer and choreographer, "
dance_occupations,Modern_dance,(1992) Ballet & Modern Dance: A Concise 
dance_occupations,Modern_dance,"ISBN 0-87127-172-9
Au, S. Ballet and Modern "
dance_occupations,Modern_dance,(1981) Modern Dance in America: the Bennington 
dance_occupations,Modern_dance,(1995) The Black Tradition in Modern 
dance_occupations,Modern_dance,"ISBN 0-8317-0763-1
Love, P. Modern Dance Terminology: "
dance_occupations,Modern_dance,"ISBN 0-87127-211-3
Minton, S. Modern Dance: Body "
dance_occupations,Postmodern_dance,Postmodern dance is a 20th century concert 
dance_occupations,Postmodern_dance,"Lacking stylistic homogeny, Postmodern dance was discerned "
dance_occupations,Postmodern_dance,Postmodern dance made the claim that all 
dance_occupations,Postmodern_dance,"In this, early postmodern dance was more "
dance_occupations,Postmodern_dance,"However, the postmodern dance movement rapidly developed "
dance_occupations,Postmodern_dance,"In this way, analytical postmodern dance aligned "
dance_occupations,Postmodern_dance,"""Analytical postmodern dance was also heavily influenced by "
dance_occupations,Postmodern_dance,"Many postmodern dancers during this time, despite "
dance_occupations,Postmodern_dance,"Though stylistically, postmodern dance of the '80s "
dance_occupations,Postmodern_dance,The more recent forms of postmodern dance 
dance_occupations,Postmodern_dance,"Narratives were rarely conveyed in postmodern dance, "
dance_occupations,Tap_dance,Tap dance is a type of dance 
dance_occupations,Tap_dance,"There are several styles of tap dance, "
dance_occupations,Tap_dance,Many influential rhythm tap dancers were members of the 
dance_occupations,Tap_dance,Tap dance is thought by some to 
dance_occupations,Tap_dance,During the 1930s tap dance mixed with 
dance_occupations,Tap_dance,"Jazz music and tap dance declined, while "
dance_occupations,Tap_dance,National Tap Dance Day in the United 
dance_occupations,Tap_dance,Prominent modern tap dancers have included Sarah 
dance_occupations,Tap_dance,Hoofers are tap dancers who dance primarily 
dance_occupations,Tap_dance,Savion Glover helped bring tap dance into 
dance_occupations,Tap_dance,"In group tap dances, the steps are "
dance_occupations,Ballet_technique,Ballet technique is the foundational principles of 
dance_occupations,Ballet_technique,"Aspects of ballet technique include alignment, which "
dance_occupations,Ballet_technique,"Other aspects of ballet technique include posture, "
dance_occupations,Ballet_technique,Ballet technique is also used to exhibit 
dance_occupations,Ballet_technique,Ballet technique is drilled into ballet students 
dance_occupations,Dance_theory,Dance theory is the philosophy underpinning contemporary 
dance_occupations,Dance_theory,"Three broad categories of dance theory, as "
dance_occupations,Graham_technique,Graham technique is a modern dance movement 
dance_occupations,Graham_technique,"Graham technique has been called the ""cornerstone"" "
dance_occupations,Graham_technique,Graham technique is known for its unique 
dance_occupations,Graham_technique,"""The phrase ""Graham technique"" was registered as "
dance_occupations,Graham_technique,Graham technique's use of large torso movements 
dance_occupations,Lead_and_follow,For the Lead and Follow to interact with 
dance_occupations,Pole_dance,Pole dance combines dance and acrobatics centered 
dance_occupations,Pole_dance,Pole dance requires significant muscular endurance and 
dance_occupations,Pole_dance,Pole dance requires significant strength and 
dance_occupations,Pole_dance,Pole dance is regarded as a form of 
dance_occupations,Pole_dance,"Coates, a famed competitive pole dancer, and "
dance_occupations,Pole_dance,A typical pole dance exercise regimen in 
dance_occupations,Pole_dance,"The first ""Miss Pole Dance World"" competition "
dance_occupations,Pole_dance,"""Mr Pole Dance America"" commenced its first "
dance_occupations,Pole_dance,The first US Pole Dance Federation Championship 
dance_occupations,Pole_dance,"The 2010 winner of ""Miss Pole Dance "
dance_occupations,Pole_dance,"Pole dance has its own media, the "
dance_occupations,Dance_move,Dance moves or dance steps are usually 
dance_occupations,Dance_move,Dance moves tend to emphasize the concepts 
dance_occupations,Dance_move,"In most cases, dance moves by themselves "
dance_occupations,Dance_move,Different dance moves cause different stresses on 
dance_occupations,Pointe_technique,Pointe technique is the part of classical 
dance_occupations,Pointe_technique,Pointe technique resulted from a desire for 
dance_occupations,Sequence_dance,Specially performed sequence dance music in strict 
dance_occupations,Sequence_dance,Sequence dances are split into 3 different 
dance_occupations,Sequence_dance,Ultra keen sequence dancers subscribe to 
dance_occupations,African_dance,African dance refers mainly to the dance 
dance_occupations,African_dance,African dance utilizes the concept of 
dance_occupations,African_dance,"African dances are largely participatory, with spectators "
dance_occupations,African_dance,"In all sub-Saharan African dance, there seems to be "
dance_occupations,Armenian_dance,The Armenian dance heritage has been considered 
dance_occupations,Assyrian_folk_dance,Assyrian folk dances are sets of dances that 
dance_occupations,Assyrian_folk_dance,Assyrian folk dances belong to five metric groups: 
dance_occupations,Bulgarian_dances,"Many Bulgarian dances are line dances, in "
dance_occupations,Bulgarian_dances,"Bulgarian folk dances
Video clips of Bulgarian dances "
dance_occupations,Burmese_dance,Although Burmese dance resemble the traditional dancing 
dance_occupations,Dance_in_Cambodia,Dance in Cambodia consists of three main categories: 
dance_occupations,Dance_in_China,Dance in China is a highly varied art 
dance_occupations,Danish_folk_dance,Danish folk dance is characterized by being easy 
dance_occupations,Danish_folk_dance,Danish folk dance is mainly a social dance 
dance_occupations,Danish_folk_dance,Danish folk dances are made for social and 
dance_occupations,European_dances,European dances refers to various dances originating 
dance_occupations,European_dances,"Since Medieval ages, European dances tend to "
dance_occupations,Georgian_dance,Georgian dance is the traditional dance of 
dance_occupations,Georgian_dance,Georgian dance was popularized by Iliko Sukhishvili 
dance_occupations,Greek_dances,"Greek dances is a very old tradition, "
dance_occupations,Dance_in_India,"Dance in India comprises numerous styles of dances, "
dance_occupations,Dance_in_Indonesia,Dance in Indonesia  reflects the country's diversity 
dance_occupations,Faroese_dance,There are several Faroese Dance Associations in 
dance_occupations,Israeli_folk_dancing,"Israeli folk dancing (Hebrew: ריקודי עם, rikudei "
dance_occupations,Israeli_folk_dancing,Israeli folk dancing is a popular recreational activity 
dance_occupations,Irish_dance,Irish dance is a group of traditional 
dance_occupations,Irish_dance,Irish dance in its current form developed 
dance_occupations,Irish_dance,Irish dance became a significant part of Irish 
dance_occupations,Irish_dance,Solo Irish dance includes the most well-known 
dance_occupations,Irish_dance,Other forms of solo Irish dance include 
dance_occupations,Irish_dance,"Irish Dance schools generally have school dresses, "
dance_occupations,Irish_dance,Each Irish dance school has its own 
dance_occupations,Irish_dance,The Irish dance masters refined and codified 
dance_occupations,Irish_dance,The Irish dance masters of this period 
dance_occupations,Irish_dance,The complete guide to Irish 
dance_occupations,Italian_folk_dance,Italian Folk Dance has been an integral part of 
dance_occupations,Japanese_traditional_dance,"Japanese traditional dance has a long history, the "
dance_occupations,Korean_dance,Other Korean dances remained and remain to 
dance_occupations,Korean_dance,"However, few pioneering Korean dancers such as Choi "
dance_occupations,Korean_dance,"A common form of Korean Dance, where "
dance_occupations,Kurdish_dance,Kurdish dance is a group of traditional 
dance_occupations,Folk_dance_of_Mexico,"Folk dance of Mexico, commonly known as baile folklorico, "
dance_occupations,Dutch_folk_dance,Dutch folk dance are the traditional dances that 
dance_occupations,Persian_dance,Persian dances or Iranian dances are dance 
dance_occupations,Persian_dance,Ancient Persian dance was significantly researched by 
dance_occupations,Persian_dance,It is a Persian dance that prevails 
dance_occupations,Persian_dance,"Iran Chamber Society, Persian Dance and its "
dance_occupations,Peruvian_dances,Peruvian dances are primarily of native 
dance_occupations,Philippine_dance,Philippine dance has played a tremendous role 
dance_occupations,Philippine_dance,Philippine dances not only convey the artistry 
dance_occupations,Polish_folk_dances,Polish folk dances are a tradition rooted in 
dance_occupations,Russian_folk_dance,Russian folk dance is an important part of 
dance_occupations,Russian_folk_dance,The original Russian folk dance traditions continue to 
dance_occupations,Russian_folk_dance,Russian folk dances are also in interrelations with 
dance_occupations,Russian_folk_dance,A traditional Russian folk dance in traditional Russian 
dance_occupations,Dance_in_Thailand,Dance in Thailand is the main dramatic art 
dance_occupations,Turkish_dance,"Shiksaray: is Turkish dance, with origins in "
dance_occupations,Ukrainian_dance,"Ukrainian dance (Ukrainian: Український тaнeць, "
dance_occupations,Ukrainian_dance,"Ukrainian dance is often described as energetic, "
dance_occupations,Ukrainian_dance,The history of Ukrainian dance diverges at 
dance_occupations,Ukrainian_dance,Avramenko created many Ukrainian dance groups in 
dance_occupations,Ukrainian_dance,"In 1978, the Ukrainian Dance Workshop was "
dance_occupations,Ukrainian_dance,Kania had been trained in Ukrainian dance 
dance_occupations,Ukrainian_dance,"The ""regional dances"" of Ukrainian dance include:

Central "
dance_occupations,Ukrainian_dance,Ukrainian dances depicting Bukovynian music and dance 
dance_occupations,Ukrainian_dance,The representative costumes worn by Ukrainian dancers 
dance_occupations,Ukrainian_dance,"Ukrainian Dance Resource Booklets, Series I-IV, Ukrainian "
dance_occupations,Dance_in_the_United_States,There is great variety in dance in the United States 
dance_occupations,African-American_dance,African-American dance has developed within Black American 
dance_occupations,African-American_dance,"Unlike European-American dance, African-American dance was not "
dance_occupations,African-American_dance,Dancing Many Drums: Excavations in African-American 
dance_occupations,African-American_dance,"""African-American dance in curricula: modes of "
dance_occupations,Traditional_Vietnamese_dance,Traditional Vietnamese dance comprises several different forms including 
dance_occupations,Physically_integrated_dance,The physically integrated dance movement is part of 
dance_occupations,Dance_and_health,The correlation between dance and health has been 
dance_occupations,Dance_costume,A dance costume is the clothing worn 
dance_occupations,Dance_costume,A dance costume may be custom designed 
dance_occupations,Dance_costume,"Typically, dance costumes are designed to harmonize "
dance_occupations,Dance_etiquette,Dance etiquette is the set of conventional 
dance_occupations,Dance_etiquette,Dance etiquette requires that one should avoid 
dance_occupations,Dance_science,Dance science is the scientific study of 
dance_occupations,Dance_science,"With regards to dance science research, another "
dance_occupations,Dance_science,"Typically, the subject areas within dance science "
dance_occupations,Dance_science,"However, unlike sports science, dance science sometimes "
dance_occupations,Dance_science,The largest organization promoting dance science internationally 
dance_occupations,Dance_technology,The terms dance technology and Dance and 
dance_occupations,Dance_troupe,A dance troupe or dance company is 
dance_occupations,Dance_troupe,Dance troupes may be formed for competition 
dance_occupations,Dance_troupe,Dance troupes would perform for the 
dance_occupations,Dance_troupe,"In more recent years, dance troupes are "
dance_occupations,Dancing_mania,Dancing mania was a social phenomenon that 
dance_occupations,Dancing_mania,Victims of dancing mania often ended their 
dance_occupations,Dancing_mania,Dancing mania has also been known as 
dance_occupations,Dancing_mania,Scientists have described dancing mania as a 
dance_occupations,Dancing_mania,Dancing mania appears to have completely died 
dance_occupations,Dancing_mania,"Throughout, those affected by dancing mania suffered "
dance_occupations,Dancing_mania,"As with dancing mania, people would suddenly "
dance_occupations,Dancing_mania,"Unlike dancing mania, tarantism was confined to "
dance_occupations,Dancing_mania,"Despite their differences, tarantism and dancing mania "
dance_occupations,Dancing_mania,Hetherington and Munro describe dancing mania as 
dance_occupations,Dancing_mania,Sources agree that dancing mania was one of the 
dance_occupations,Dancing_mania,"""Tarantism, dancing mania and demonopathy: the "
dance_occupations,Dancing_mania,The dancing mania of the Middle 
dance_occupations,Dancing_mania,"""Relicts of dancing mania: the dancing procession "
dance_occupations,Women_in_dance,The important place of women in dance can 
dance_occupations,List_of_dances,This is the main list of 
nursing_specialties,Ambulatory_care_nursing,Ambulatory care nursing is the nursing care of 
nursing_specialties,Ambulatory_care_nursing,The American Academy of Ambulatory Care Nursing describes 
nursing_specialties,Ambulatory_care_nursing,Quality ambulatory care nursing has been associated with 
nursing_specialties,Ambulatory_care_nursing,Ambulatory care nursing occurs across the continuum of 
nursing_specialties,Advanced_practice_nurse,An advanced practice nurse is a nurse with 
nursing_specialties,Cardiac_nursing,Cardiac nursing is a nursing specialty that 
nursing_specialties,Registered_Dental_Nurse,"In the United Kingdom, a Registered Dental Nurse "
nursing_specialties,Registered_Dental_Nurse,They now hold the title Registered Dental Nurse 
nursing_specialties,Medical_case_management,Medical case management is a collaborative process that 
nursing_specialties,Medical_case_management,"Medical case management may include, but is not limited to, "
nursing_specialties,Medical_case_management,Medical case management requires the evaluation of a 
nursing_specialties,Correctional_nursing,"Correctional nursing, sometimes called forensic nursing, is "
nursing_specialties,Critical_care_nursing,Critical care nursing is the field of nursing 
nursing_specialties,Emergency_nursing,Emergency nursing is a specialty within the 
nursing_specialties,Faith_community_nursing,"Faith Community Nursing, also known as Parish Nursing, "
nursing_specialties,Faith_community_nursing,Faith community nursing is a practice specialty that 
nursing_specialties,Faith_community_nursing,Faith Community Nursing is recognized as a specialty 
nursing_specialties,Faith_community_nursing,Faith Community Nursing: Scope and Standards of 
nursing_specialties,Faith_community_nursing,"(American Nurses Association, 2012, Faith Community Nursing: "
nursing_specialties,Faith_community_nursing,The 16 standards of Faith Community Nursing Practice 
nursing_specialties,Flight_nurse,A flight nurse is a registered nurse 
nursing_specialties,Flight_nurse,Operation Flight Nurse: Real-Life Medical 
nursing_specialties,Forensic_nursing,Forensic nursing is defined as the application 
nursing_specialties,Forensic_nursing,A strong advocate for the forensic nursing 
nursing_specialties,Forensic_nursing,"With forensic nursing established, the role of "
nursing_specialties,Forensic_nursing,This is where forensic nursing connects to 
nursing_specialties,Forensic_nursing,A specialty in forensic nursing is a 
nursing_specialties,Genetics_nursing,Genetics nursing is a nursing specialty that 
nursing_specialties,Geriatric_nursing,A geriatric nursing specialty group was formed 
nursing_specialties,Geriatric_nursing,Between 2007 and 2009 the Geriatric Nursing 
nursing_specialties,Health_visitor,Health visitors are professional individuals engaged in 
nursing_specialties,Health_visitor,If the health visitor suspects that matters 
nursing_specialties,Health_visitor,Many health visitors are represented professionally by 
nursing_specialties,Health_visitor,"In 1929, health visitors began to be "
nursing_specialties,Health_visitor,Health visitor services will therefore now be 
nursing_specialties,Holistic_nursing,Holistic nursing is a nursing speciality concerning 
nursing_specialties,Holistic_nursing,Holistic nursing has gained recognition by the 
nursing_specialties,Holistic_nursing,"Holistic nursing focuses on the mind, body, "
nursing_specialties,Home_health_nursing,Home health nursing is a nursing specialty in 
nursing_specialties,Home_health_nursing,"The standards of home health nursing integrate research, "
nursing_specialties,Hyperbaric_nursing,Hyperbaric nursing is a nursing specialty involved 
nursing_specialties,Hyperbaric_nursing,The professional nursing organization for hyperbaric nursing 
nursing_specialties,Legal_nurse_consultant,A legal nurse consultant is a registered nurse 
nursing_specialties,Legal_nurse_consultant,Legal nurse consultants assist attorneys in reading medical 
nursing_specialties,Legal_nurse_consultant,"A legal nurse consultant screens cases for merit, "
nursing_specialties,Legal_nurse_consultant,The legal nurse consultant acts as a specialized 
nursing_specialties,Legal_nurse_consultant,A legal nurse consultant uses existing expertise as 
nursing_specialties,Legal_nurse_consultant,"Aside from within law firms, legal nurse consultants "
nursing_specialties,Legal_nurse_consultant,The American Legal Nurse Consultant Certification Board offers 
nursing_specialties,Medical-surgical_nursing,Medical-surgical nursing is a nursing specialty area 
nursing_specialties,Medical-surgical_nursing,"Traditionally, medical-surgical nursing was an entry-level position "
nursing_specialties,Medical-surgical_nursing,Medical-surgical nursing is the largest group of 
nursing_specialties,Medical-surgical_nursing,and also through the Medical-Surgical Nursing Certification 
nursing_specialties,Military_nurse,Most professional militaries employ specialised military 
nursing_specialties,Neonatal_nursing,Neonatal nursing is a sub-specialty of nursing 
nursing_specialties,Neonatal_nursing,Neonatal nursing requires a high degree of 
nursing_specialties,Nurse_attorney,Nurse attorneys are individuals who are licensed 
nursing_specialties,Nurse_attorney,Nurse attorneys are found in a number of 
nursing_specialties,Nursing_management,Nursing management consists of the performance of 
nursing_specialties,Nursing_research,Nursing research is research that provides evidence 
nursing_specialties,Nursing_research,"Nursing research falls largely into two areas:

Quantitative "
nursing_specialties,Nursing_research,"Nursing Research: Principles, Process and "
nursing_specialties,Nurse_midwife,A nurse midwife is both a nurse 
nursing_specialties,Nurse_midwife,The nurse midwife may work closely or 
nursing_specialties,Obstetrical_nursing,"Obstetrical nursing, also called perinatal nursing, is "
nursing_specialties,Occupational_health_nursing,Occupational health nursing is a specialty nursing practice 
nursing_specialties,Oncology_nursing,Oncology nursing care can defined as meeting 
nursing_specialties,Oncology_nursing,"However, graduates of the oncology nursing program "
nursing_specialties,Oncology_nursing,"According to the Oncology Nursing Standards, the "
nursing_specialties,Oncology_nursing,The Oncology Nursing Society and Oncology Nursing 
nursing_specialties,Orthopaedic_nursing,Orthopaedic nursing is a nursing specialty focused 
nursing_specialties,Pediatric_nursing,Pediatric nursing is the medical care of 
nursing_specialties,Pediatric_nursing,"Pediatric nurses as advocates.Journal of Pediatric Nursing, "
nursing_specialties,Perianesthesia_nursing,Perianesthesia nursing is a nursing specialty practice 
nursing_specialties,Perianesthesia_nursing,Perianesthesia nursing encompasses several subspecialty practice areas 
nursing_specialties,Perioperative_nursing,Perioperative nursing is a nursing specialty that 
nursing_specialties,Psychiatric_nursing,Psychiatric nursing or mental health nursing is 
nursing_specialties,Psychiatric_nursing,"However, psychiatric nursing was not formalized in "
nursing_specialties,Psychiatric_nursing,"The first psychiatric nursing textbook, Nursing Mental "
nursing_specialties,Private_duty_nursing,Private duty nursing is the care of clients 
nursing_specialties,Private_duty_nursing,Many private duty nursing cases involve pediatric patients 
nursing_specialties,Private_duty_nursing,The practice of private duty nursing was in 
nursing_specialties,Public_health_nursing,"Public health nursing, a term coined by Lillian "
nursing_specialties,Public_health_nursing,Public health nursing in the United States traces back to 
nursing_specialties,Public_health_nursing,Another option was the Advanced Public Health Nursing 
nursing_specialties,Quality_improvement,The more complex Quality improvement tools are 
nursing_specialties,Quality_improvement,Well organized quality improvement programs take all 
nursing_specialties,Space_nursing,Space nursing is a specialty that works 
nursing_specialties,Telenursing,Telenursing refers to the use of 
nursing_specialties,Telenursing,Telenursing is growing in many countries 
nursing_specialties,Telenursing,"Among its many benefits, telenursing may "
nursing_specialties,Telenursing,Telenursing is a potential application of 
nursing_specialties,Telenursing,"Using telenursing, one nurse can "
nursing_specialties,Telenursing,The first telenursing triage was conducted 
nursing_specialties,Telenursing,Telenursing allows nurses to overcome the 
nursing_specialties,Telenursing,"International Standards for Telenursing Programmes, International "
nursing_specialties,Travel_nursing,Travel nursing is a nursing assignment concept 
nursing_specialties,Travel_nursing,While travel nursing traditionally refers specifically to 
nursing_specialties,Travel_nursing,Reasons cited for pursuing travel nursing opportunities 
nursing_specialties,Travel_nursing,Most travel nursing assignments last between 8 
nursing_specialties,Utilization_management,Utilization management or utilization review is the 
nursing_specialties,Wound_care,The history of wound care spans from 
nursing_specialties,Wound_care,This dawn of modern wound care treatment 
nursing_specialties,Wound_care,A large part of wound care is 
nursing_specialties,Wound_care,"Varying from infections to burns, wound care "
nursing_specialties,Nursing,Nursing is a profession within the 
nursing_specialties,Nursing,"Before the foundation of modern nursing, "
nursing_specialties,Nursing,The religious roots of modern nursing 
nursing_specialties,Nursing,Nursing care went to the inexperienced 
nursing_specialties,Nursing,The nursing profession suffered a major 
nursing_specialties,Nursing,Her Notes on Nursing became 
nursing_specialties,Nursing,"Linda Richards, who established quality nursing "
nursing_specialties,Nursing,British nurses of the Army Nursing 
nursing_specialties,Nursing,Advancement of nursing research and a 
nursing_specialties,Nursing,Growing recognition of nursing as a 
nursing_specialties,Nursing,"Nursing includes the promotion of health, "
nursing_specialties,Nursing,"Nursing is the protection, promotion, and "
nursing_specialties,Nursing,"In almost all countries, nursing practice "
nursing_specialties,Nursing,The aim of the nursing community 
nursing_specialties,Nursing,"To work in the nursing profession, "
nursing_specialties,Nursing,The Associate Degree in Nursing is 
nursing_specialties,Nursing,The Bachelor of Science in Nursing 
nursing_specialties,Nursing,"In providing nursing care, the nurse "
nursing_specialties,Nursing,"Nursing is a particularly stressful profession, "
nursing_specialties,Nursing,"The primary pathway to professional nursing, "
nursing_specialties,Nursing,Associate degree nursing programs have prerequisite 
nursing_specialties,Nursing,Nursing schools may be accredited by 
nursing_specialties,Nursing,Doctoral programs in nursing prepare the 
nursing_specialties,Nursing,Approximately 29.8 percent of all nursing 
nursing_specialties,Nursing,Employment in home care and nursing 
nursing_specialties,Nursing,Nursing specialties will be in great 
nursing_specialties,Nursing,Many States also regulate Continuing Nursing 
nursing_specialties,Nursing,Nursing licensing boards requiring Continuing Nursing 
nursing_specialties,Nursing,In 1874 the first formal nursing 
nursing_specialties,Nursing,"The certification in gerontological nursing, which involves "
nursing_specialties,Nursing,The nursing education in Latin America 
nursing_specialties,Nursing,"Learning disabilities nursing.As of 2013, the "
nursing_specialties,Nursing,The Nursing and Midwifery Council insists 
nursing_specialties,Nursing,Nursing in Israeli culture begins with 
nursing_specialties,Nursing,Modern-day nursing was established with through 
nursing_specialties,Nursing,In 1992 the Nursing Human Resource 
nursing_specialties,Nursing,Soon people began to want nursing 
nursing_specialties,Nursing,Soon the Bachelor's Degree in Nursing 
nursing_specialties,Nursing,Those who attended a nursing university 
nursing_specialties,Nursing,The nursing universities are the best 
nursing_specialties,Nursing,These nursing universities train their students 
nursing_specialties,Nursing,Students that attend a nursing college 
nursing_specialties,Nursing,The classes offered at nursing colleges 
nursing_specialties,Nursing,Students who attend a nursing college 
nursing_specialties,Nursing,Several divisions of nursing license is 
nursing_specialties,Nursing,American Association of Colleges of 
nursing_specialties,Nursing,Gale Encyclopedia of Nursing and Allied 
