group,subgroup,prompt
male,J._W._Johnston,J. W. Johnston was an Irish American stage 
male,J._W._Johnston,Although J. W. Johnston was his most frequent 
male,J._W._Johnston,J. W. Johnston died in Los Angeles two 
male,Jay_Johnston,Jay Johnston is an American actor and 
male,Jay_Johnston,Jay Johnston's contribution to Mr. Show were 
male,Michael_Jeffrey_Joiner,Michael Joiner aka Michael Jeffrey Joiner is an 
male,Al_Jolson,Al Jolson (born Asa Yoelson; 9 June 
male,Al_Jolson,"Stewart replied: ""Al Jolson, from when we "
male,Joe_Jonas,"In April 2019, Joe Jonas appeared at "
male,Kevin_Jonas,Paul Kevin Jonas II is an American 
male,Frank_Jonasson,Frank Jonasson was an American film actor 
male,Wesley_Jonathan,Wesley Jonathan Waples is an American actor 
male,Andras_Jones,Andras Jones is an American television and 
male,Angus_T._Jones,"On March 18, 2014, Angus T. Jones officially "
male,Buck_Jones,Buck Jones was an American motion picture 
male,Buck_Jones,Buck Jones and The Night Riders – 
male,Buck_Jones,Buck Jones and The Rock Creek Cattle 
male,Buck_Jones,Buck Jones and The Killers of Crooked 
male,Hayes_MacArthur,"Hayes MacArthur is an American stand-up comedian, "
male,Scott_MacArthur,Scott MacArthur is an American actor and 
male,Sam_Maccarone,"Sam Maccarone is an actor, film director, "
male,Fred_Mace,Fred Mace was a comedic actor during 
male,Hamilton_MacFadden,"Hamilton MacFadden was an American actor, screenwriter "
male,George_MacFarlane,George MacFarlane was a Canadian-born American actor 
male,Seth_MacFarlane,Seth MacFarlane provides the voices of Stan 
male,Seth_MacFarlane,Seth MacFarlane played Tim the Bear until 
male,Antonio_Macia,Antonio Macia is an American screenwriter and 
male,Carter_MacIntyre,"Carter MacIntyre is an American actor, best "
male,Charles_Emmett_Mack,"Charles Emmett Mack, was an American film actor "
male,Hughie_Mack,Hughie Mack was an American actor of 
male,Willard_Mack,"Willard Mack was a Canadian-American actor, director, "
male,Willard_Mack,"Adopting the stage name Willard Mack, after "
male,Willard_Mack,"For a time, Willard Mack operated a "
male,William_B._Mack,William B. Mack was an American stage and 
male,Kenneth_MacKenna,Kenneth MacKenna was an American actor and 
male,Philip_Charles_MacKenzie,Philip Charles MacKenzie  is an American actor 
male,Anthony_Mackie,Anthony Mackie is an American actor and 
male,Albert_Macklin,Albert Macklin is an American film and 
male,Douglas_MacLean,Charles Douglas MacLean was an American stage 
male,Gavin_MacLeod,Gavin MacLeod is an American film and 
male,Peter_MacNicol,Peter MacNicol is an American actor and 
male,Richard_MacPherson,"Richard MacPherson is an actor from Hawaii, "
male,Albert_MacQuarrie,Albert MacQuarrie was an American silent film 
male,Frank_MacQuarrie,Frank MacQuarrie was an American silent film 
male,George_MacQuarrie,"George MacQuarrie, George Donald MacQuarrie, was an "
male,Gordon_MacRae,"Albert Gordon MacRae was an American actor, "
male,Gordon_MacRae,"(Birch Lane Press, 1992) ISBN 978-1559721127
Gordon MacRae: "
male,Mike_MacRae,"Mike MacRae is an American stand-up comedian, "
male,Tim_Maculan,Tim Maculan is an American film and 
male,Dave_Madden,Dave Madden also made guest appearances on 
male,James_Madio,"James Madio is an American actor, known "
male,Guy_Madison,"Guy Madison was an American film, television, "
male,Noel_Madison,Noel Madison was an American character actor 
male,John_Magaro,"As a youth, John Magaro also appeared "
male,John_Magaro,John Magaro lives in and works out 
male,Brandon_Maggart,"Brandon Maggart is an American actor, painter "
male,George_Maharis,George Maharis is an American actor who 
male,Christopher_Maher,Christopher Maher is an American film and 
male,Joseph_Maher,"(née O'Malley) and Joseph Maher, a schoolteacher, "
male,Bruce_Mahler,"Bruce Mahler is an American actor, producer, "
male,Jarrett_Maier,Jarrett Maier is an American actor known 
male,Michael_Maize,Michael Maize is an American motion picture 
male,George_Majeroni,"George Majeroni, also known as Giorgio Majeroni, "
male,Mario_Majeroni,Mario Majeroni was an Italian-born American playwright 
male,Lee_Majors,"Lee Majors is an American film, television "
male,Lee_Majors,Lee Majors appeared in seasons 2 and 
male,Ray_Mala,Ray Mala was one of Hollywood's Native 
male,Ray_Mala,Ray Mala's career had peaked in the 
male,Ray_Mala,Ray Mala gained praise following Eskimo  
male,Rick_Malambri,"Rick Malambri is an American actor, dancer, "
male,Gerard_Malanga,"Guide to the Gerard Malanga Papers, Beinecke "
male,Ryan_Malaty,Ryan Malaty is an American actor and 
male,Rami_Malek,"""Interview with Rami Malek of The War "
male,Gene_Malin,"Gene Malin, also known by stage names "
male,John_Malkovich,The company released its John Malkovich menswear 
male,Rory_Mallinson,Charles Rory Mallinson was an American actor 
male,Edward_Mallory,"Edward Mallory was an American actor, best "
male,Matt_Malloy,Matt Malloy is an American actor and 
male,Dudley_Field_Malone,"Dudley Field Malone was an American attorney, politician, "
male,Leo_D._Maloney,"Leo D. Maloney was an American film actor, "
male,Paul_Malvern,"Paul Malvern was a film producer, child "
male,Peter_Mamakos,Peter Mamakos was an American film and 
male,Michael_Manasseri,Michael Manasseri is an American actor and 
male,Aasif_Mandvi,"Aasif Mandvi on IMDb
Aasif Mandvi on Twitter
""A "
male,Aasif_Mandvi,"– Interview
One on One – Aasif Mandvi "
male,Jon_Manfrellotti,Jon Manfrellotti is an American actor who 
male,Kevin_Mangold,Kevin Mangold is an actor and former 
male,Sebastian_Maniscalco,Sebastian Maniscalco is an American stand-up comedian 
male,Anthony_Mann,Anthony Mann was an American actor and 
male,Byron_Mann,"Byron Mann, is a Hong Kong American "
male,Gabriel_Mann,Gabriel Mann is an American actor and 
male,Gabriel_Mann,Gabriel Mann also studied acting at The 
male,Hank_Mann,Hank Mann was a comedian and silent 
male,Howard_Mann,Howard Mann was an American actor and 
male,Louis_Mann,Louis Mann was an American theatre actor 
male,Viktor_Manoel,"Viktor Manoel is a Mexican–American dancer, choreographer, "
male,Viktor_Manoel,Viktor Manoel has also appeared in film 
male,Marilyn_Manson,... Marilyn Manson is owned by Brian 
male,Maurice_Manson,Maurice Manson was a Canadian character actor 
male,Paul_Mantee,Paul Mantee was an American film and 
male,Joe_Mantell,Joe Mantell was an American film and 
male,Michael_Mantenuto,"Michael Mantenuto was an American film actor, "
male,Randolph_Mantooth,Randolph Mantooth is an American actor who 
male,Randolph_Mantooth,Randolph Mantooth has spoken regularly at Firefighter 
male,Randolph_Mantooth,Randolph Mantooth and Kevin Tighe were part 
male,Jason_Mantzoukas,"Jason Mantzoukas is an American comedic actor, "
male,Ralph_Manza,Ralph Manza was a character actor who 
male,Ted_Mapes,"Ted Mapes was an American character actor, "
male,Paul_Marcarelli,"Paul Marcarelli is an American actor, who "
male,Jay_Marchant,Jay Marchant was an American film director 
male,Bruce_Marchiano,Bruce Marchiano is an American actor and 
male,David_Marciano,David Marciano is an American actor best 
male,Anthony_Marciona,"Anthony Marciona  is an American film, "
male,Paul_Marco,Paul Marco was an American actor who 
male,Paul_Marco,"On May 14, 2006, Paul Marco died "
male,Kipp_Marcus,"Kipp Marcus is an American actor, screenwriter, "
male,Richard_Marcus,Richard Marcus is an American actor and 
male,Stuart_Margolin,"Stuart Margolin is an American film, theater, "
male,John_Mariano,John Mariano is an American actor and 
male,Russ_Marin,Russ Marin was an American film and 
male,Eric_Da_Re,Eric Da Re is an American actor who 
male,Eric_Da_Re,"He is sometimes credited as Eric Da Re, "
male,Howard_Da_Silva,"Howard Da Silva was an American actor, director "
male,Donnie_Dacus,"Donnie Dacus is a guitarist, singer, actor, "
male,Willem_Dafoe,"""FILM; Willem Dafoe, Looking for Characters With "
male,Jim_Dale,"Jim Dale,  is an English actor, "
male,Emmett_Dalton,"Emmett Dalton was an American outlaw, train "
male,Emmett_Dalton,"Emmett Dalton was severely wounded, receiving 23 "
male,Emmett_Dalton,"But, unlike the factual history, Emmett Dalton "
male,Michael_Damian,"Michael Damian Weir is an American actor, "
male,Nick_Damici,Nick Damici is an American actor and 
male,Gabriel_Damon,Gabriel Damon Lavezzi is a former actor 
male,Mark_Damon,Mark Damon is an American film actor 
male,Matt_Damon,"In 2010, Matt Damon narrated the documentary "
male,Matt_Damon,"On March 13, 2018, Matt Damon and "
male,Matt_Damon,Matt Damon and Ben Affleck: On and 
male,Rod_Dana,"Rod Dana is an American former actor, "
male,Malcolm_Danare,Malcolm Danare is an American actor and 
male,Malcolm_Danare,Malcolm Danare had never been in front 
male,Karl_Dane,Karl Dane  was a Danish-American comedian 
male,Karl_Dane,"Karl Dane's rapid career decline, depression and "
male,Billy_Daniels,The Billy Daniels Show was sponsored by 
male,Dee_Jay_Daniels,Dee Jay Daniels is an American former television 
male,Mickey_Daniels,"Richard Daniels Jr. professionally Mickey Daniels, was "
male,Ted_Danson,"""Ted Danson and Zach Galifianakis: Broadway Rock "
male,Michael_Dante,Michael Dante is an American actor and 
male,Ray_Danton,"Ray Danton, also known as Raymond Danton, "
male,Tony_Danza,"Tony Danza is an American actor, television "
male,Allen_Danziger,"Allen Danziger is an American former actor, "
male,Cory_Danziger,"Cory Danziger is an American actor, political "
male,Bobby_Darin,"Bobby Darin was an American singer, songwriter, "
male,Bobby_Darin,"Bobby Darin at Find a Grave
""Beyond the "
male,Frankie_Darro,Frankie Darro was an American actor and 
male,Frankie_Darro,"From then on, Frankie Darro was usually "
male,Frankie_Darro,The Frankie Darro series was so successful 
male,Frankie_Darro,Frankie Darro is probably best known to 
male,Henry_Darrow,Henry Darrow is a Nuyorican character actor 
male,Henry_Darrow,Interview with Henry Darrow at Classic Film 
male,John_Darrow,John Darrow was an American actor of 
male,Steve_Daskewisz,"Steve Daskewisz, also known as Steve Dash "
male,Sabu_Dastagir,Sabu Dastagir was an Indian film actor 
male,James_Daughton,James Daughton is a film and television 
male,James_Daughton,Many do not know that James Daughton 
male,Richard_Davalos,"Richard Davalos was an American stage, film, "
male,Kenneth_Davenport,"Kenneth Davenport, was an American film actor "
male,Brett_Davern,Brett Davern is an American actor known 
male,Robert_Davi,"Many try, but Robert Davi has the "
male,Keith_David,Keith David Williams is an American actor 
male,Keith_David,Keith David also has a recurring role 
male,Jaye_Davidson,Jaye Davidson is an American-born British model 
male,Pete_Davidson,"Grande's song ""Pete Davidson"" appears on her "
male,William_B._Davidson,William B. Davidson was an American film 
male,Geraint_Wyn_Davies,"Geraint Wyn Davies is a Welsh-born Canadian stage, "
male,Jeremy_Davies,Jeremy Davies is an American film and 
male,Benjamin_Byron_Davis,"Benjamin Byron Davis is an American actor, writer, "
male,Charles_Michael_Davis,"Charles Michael Davis is an American actor, model, "
male,Clifton_Davis,Clifton Davis is a graduate of Pine 
male,Daniel_Davis,"Daniel Davis is an American stage, screen, "
male,DeRay_Davis,Antoine DeRay Davis is an American stand-up 
male,Duane_Davis,Duane Davis is an American actor who 
male,Eugene_M._Davis,Eugene M. Davis is an American actor known 
male,LaVan_Davis,"LaVan Davis is an American singer, comedian, "
male,Mac_Davis,Morris Mac Davis is an American country 
male,Mac_Davis,"Mac Davis, the only white man in "
male,Mac_Davis,Mac Davis eventually recorded the tune after 
male,Sammy_Davis_Jr.,"(1965)
The Sammy Davis Jr. Show – Host
Alice In "
male,Sammy_Davis_Jr.,Sammy Davis Jr. talks to draft dodgers in 
male,Sid_Davis,"""In 1964 his company Sid Davis Productions "
male,Sid_Davis,"""Sid Davis, 90; producer of cautionary films "
male,Sid_Davis,"""Sid Davis, producer of 1950s school films, "
male,Sid_Davis,"Sid Davis on IMDb
Sid Davis at the "
male,Bruce_Davison,Bruce Davison is an American actor and 
male,Ken_Davitian,"Ken Davitian is an Armenian–American actor, comedian "
male,Bennett_Joshua_Davlin,"For other people named Bennett Joshua Davlin, see "
male,Bennett_Joshua_Davlin,"Bennett Joshua Davlin is an American novelist, screenwriter, "
male,Richard_Dawson,"Richard Dawson was a British-American actor, comedian, "
male,Timothy_E._Day,"Timothy E. Day as Blanky, an electric blanket "
male,Danny_Dayton,Danny Dayton was an American actor and 
male,Lee_de_Broux,Lee de Broux  is an American character 
male,Joel_de_la_Fuente,Joel de la Fuente is an American 
male,Anthony_De_La_Torre,"Anthony De La Torre is an American actor, singer, "
male,Philippe_De_Lacy,Philippe De Lacy was a silent film era 
male,John_de_Lancie,"John de Lancie is an American actor, director, "
male,Kamar_de_los_Reyes,"Kamar de los Reyes is an Cuban-Puerto Rican theater, "
male,Rudy_De_Luca,Rudy De Luca is an American screenwriter and 
male,Gordon_De_Main,"Floyd Wood better known as Gordon De Main, "
male,Darin_De_Paul,Darin De Paul is an American actor and 
male,Paul_De_Rolf,"Paul De Rolf was an American actor, choreographer, "
male,Rex_De_Rosselli,"Rex De Rosselli, was an American actor of "
male,Reed_De_Rouen,Reed De Rouen was an American actor and 
male,Joseph_De_Stefani,Joseph De Stefani was an American character actor 
male,William_De_Vaull,William De Vaull - also credited as William 
male,Harry_De_Vere,Harry De Vere was an American silent film 
male,Frank_De_Vol,"His father, Herman Frank De Vol, was band-leader "
male,Frank_De_Vol,"""Frank De Vol's orchestra"" was featured on the "
male,Jesse_De_Vorska,Jesse De Vorska was a Russian-born American film 
male,Christy_Cabanne,William Christy Cabanne was an American film 
male,Bill_Cable,"Bill Cable was an American actor, model, "
male,Bruce_Cabot,"Bruce Cabot was an American film actor, "
male,Frank_Cady,Frank Cady died at his home on 
male,James_Cagney,James Cagney III died from a heart 
male,Gregory_Cahill,"Gregory Cahill is an American director, producer, "
male,Howard_Caine,"Howard Caine was an American character actor, "
male,Pasquale_Cajano,Pasquale Cajano was an Italian-American New York 
male,Pasquale_Cajano,Pasquale Cajano was also a well known 
male,Rory_Calhoun,Rory Calhoun was an American film and 
male,Joseph_Cali,Joseph Cali is an American actor known 
male,Frank_Caliendo,"Frank Caliendo Jr. is an American comedian, "
male,Demetrius_Calip,Demetrius Calip is an American professional basketball 
male,Michael_Callan,Michael Callan is an American actor best 
male,Charlie_Callas,Charlie Callas was an American comedian and 
male,Dayton_Callie,"Dayton Callie is an American actor, best "
male,Steve_Calvert,Steve Calvert was a prolific gorilla suit 
male,Christian_Camargo,"Christian Camargo is an American actor, producer, "
male,Peter_Cambor,Peter Cambor is an American film and 
male,Peter_Cambor,"After further studies, Peter Cambor received an "
male,Joey_Camen,"Joey Camen is an American voice actor, "
male,Dean_Cameron,Dean Cameron is an American television and 
male,Hamilton_Camp,Hamilton Camp was a British-American singer-songwriter and 
male,Hamilton_Camp,Hamilton Camp also voiced for Hanna–Barbera; as 
male,David_Campagna,David Campagna was an American visual artist 
male,Bruce_Campbell,"reality series, with Bruce Campbell serving as "
male,Bruce_Campbell,The Bruce Campbell Way was published on 
male,J._Kenneth_Campbell,"J. Kenneth Campbell is an American film, stage, "
male,Rob_Campbell,"Rob Campbell is an actor in stage, "
male,Scott_Michael_Campbell,"Scott Michael Campbell is an American actor, writer, "
male,Webster_Campbell,Webster Campbell was an American silent film 
male,Bruno_Campos,Bruno Campos is a Brazilian-American actor and 
male,Johnny_Cannizzaro,"Johnny Cannizzaro is an American stage, film "
male,Glenn_Cannon,Glenn Cannon was an American actor and 
male,Nick_Cannon,"On December 6, 2011, Nick Cannon released "
male,Nick_Cannon,"In 2012, Nick Cannon created a sketch-comedy "
male,Nick_Cannon,"Nick Cannon's show replaced J. Cruz's ""The "
male,Mario_Cantone,"Mario Cantone is an American comedian, writer "
male,Paul_Carafotes,"Paul Carafotes (born March 23, 1959 in "
male,Antony_Carbone,"Antony Carbone (born in Calabria, Italy July "
male,Steve_Cardenas,Steve Cardenas has been in martial arts 
male,Arthur_Edmund_Carewe,"Arthur Edmund Carewe, born Hovsep Hovsepian, was an "
male,Edwin_Carewe,Edwin Carewe was a Native American motion 
male,Macdonald_Carey,"Edward Macdonald Carey was an American actor, "
male,Carmine_Caridi,"Carmine Caridi was an American film, television "
male,Richard_Carle,Richard Carle was an American stage and 
male,Lloyd_B._Carleton,Lloyd B. Carleton was an early film director 
male,George_Carlin,George Carlin at The Interviews: An Oral 
male,Sergio_Carlo,Sergio Carlo is a Dominican actor and 
male,Sergio_Carlo,"Also, in his native country, Sergio Carlo "
male,Richard_Carlyle,"Richard Carlyle was a film, television and "
male,Hoagy_Carmichael,In 2008 the bronze Hoagy Carmichael Landmark 
male,Hoagy_Carmichael,"Hoagy Carmichael at Find a Grave
Hoagy Carmichael "
male,Hoagy_Carmichael,"""Hoagy Carmichael Collection: Timeline of Hoagy Carmichael's "
male,Hoagy_Carmichael,"""Hoagy Carmichael Collection: Virtual Tour of the "
male,Hoagy_Carmichael,"""Star Dust Memories: Hoagy Carmichael and Indiana's "
male,Charles_Robert_Carner,Charles Robert Carner is an American TV and 
male,Alan_Carney,Alan Carney was an American actor and 
male,Alan_Carney,"Wally played Chico's part, while Alan Carney "
male,Alan_Carney,Alan Carney continued in films and TV 
male,Alan_Carney,Alan Carney made his last film appearance 
male,Morris_Carnovsky,Morris Carnovsky was an American stage and 
male,Adam_Carolla,"Adam Carolla is an American radio personality, "
male,Adam_Carolla,"He hosts The Adam Carolla Show, a "
male,Adam_Carolla,"He hosted The Adam Carolla Project, a "
male,Adam_Carolla,The Adam Carolla Show debuted in January 
male,Adam_Carolla,The first Adam Carolla podcast was downloaded 
male,Adam_Carolla,"During the debut week, the Adam Carolla "
male,Adam_Carolla,that The Adam Carolla Show had taken 
male,Adam_Carolla,The suit alleged that owner Adam Carolla 
male,Adam_Carolla,"On The Adam Carolla Show, Adam repeatedly "
male,Horace_B._Carpenter,"Horace B. Carpenter was an American actor, film "
male,Johnny_Carpenter,"Johnny Carpenter was an American film actor, "
male,Josh_Carpenter,"Josh Carpenter, is a film, television, theater, "
male,Willie_C._Carpenter,"Willie C. Carpenter, also credited as Wilie Carpenter, "
male,Alexander_Carr,Alexander Carr was a Russian born stage 
male,Nat_Carr,Nat Carr was an American character actor 
male,David_Carradine,David Carradine was an American actor best 
male,David_Carradine,David Carradine was a member of the 
male,David_Carradine,"A prolific ""B"" movie actor, David Carradine "
male,David_Carradine,David Carradine took over hosting duties from 
male,David_Carradine,"""David Carradine dies at 72; star of "
male,John_Carradine,"John Carradine was an American actor, one "
male,John_Carradine,"He adopted the stage name ""John Carradine"" "
male,John_Carradine,"""When John Carradine married Doris Grimshaw in "
male,Larry_Wade_Carrell,"Larry Wade Carrell is an American actor, writer "
male,Sean_Carrigan,"Sean Carrigan is an American actor, producer, "
male,Mickey_Carroll,"Mickey Carroll was an American actor, who "
male,Ronn_Carroll,Ronn Carroll is an American actor known 
male,Carrot_Top,"Scott Thompson, known professionally as Carrot Top, "
male,Carrot_Top,"He got the nickname ""Carrot Top"" from "
male,Carrot_Top,"In 2006, Carrot Top appeared in the "
male,Carrot_Top,"From 1995 to 1999, Carrot Top was "
male,Carrot_Top,Carrot Top appeared on a second-season episode 
male,Carrot_Top,Carrot Top also appeared in an episode 
male,Carrot_Top,Carrot Top was also a special guest 
male,Carrot_Top,"On April 13, 2016, Carrot Top appeared "
male,Hunter_Carson,"Hunter Carson is an American actor, screenwriter, "
male,Hunter_Carson,Hunter Carson received strong reviews for his 
male,L._M._Kit_Carson,L. M. Kit Carson died in his sleep of 
male,Sunset_Carson,Sunset Carson was an American B-western star 
male,Ronan_Carter,Ronan Carter is an English teen actor 
male,Terry_Carter,Terry Carter is an American actor and 
male,Terry_Carter,"In 2012, Terry Carter released The Katherine "
male,Daniel_Cartier,"Daniel Cartier is an American songwriter, singer "
male,Walter_Cartier,Walter Cartier was a professional boxer and 
male,Walter_Cartier,"After this, Walter Cartier tried his hand "
male,Bao_Quach,Bao Quach is an American featherweight professional 
male,Randy_Quaid,"Randy Quaid grew up in Bellaire, Texas, "
male,Randy_Quaid,"January 2011 Vanity Fair profile
Randy Quaid at "
male,John_Qualen,John Qualen was a Canadian-American character actor 
male,Steven_Michael_Quezada,Steven Michael Quezada is an American actor and 
male,Richard_Quine,"Richard Quine was an American stage, film, "
male,Charles_Quinlivan,Charles Quinlivan was a film and television 
male,Charles_Quinlivan,Charles Quinlivan died of a heart attack 
male,Aidan_Quinn,"Aidan Quinn is an Irish American actor, "
male,Anthony_Quinn,There is an Anthony Quinn Bay and 
male,Anthony_Tyler_Quinn,Anthony Tyler Quinn is an American actor who 
male,Louis_Quinn,Louis Quinn was an American television and 
male,Milton_Quon,"Milton Quon was an American animator, artist "
female,Mariann_Aalda,"Mariann Aalda is an American television, stage, "
female,Diahnne_Abbott,Diahnne Abbott is an American actress and 
female,Jean_Acker,Jean Acker was an American film actress 
female,Edie_Adams,"Edie Adams was an American comedienne, actress, "
female,Joey_Lauren_Adams,Joey Lauren Adams is an American actress and 
female,Julie_Adams,"Julie Adams was an American actress, billed "
female,Lillian_Adams,Lillian Adams was an American actress who 
female,Christina_Aguilera,Christina Aguilera prominently displayed teen pop and 
female,Christina_Aguilera,Christina Aguilera: A Star is Made: The 
female,Jane_Alexander,"Jane Alexander is an American author, actress, "
female,Khandi_Alexander,"Khandi Alexander is an American dancer, choreographer "
female,Debbie_Allen,"In 2001, Allen opened the Debbie Allen "
female,Debbie_Allen,"On February 4, 2009, Debbie Allen was "
female,Krista_Allen,Krista Allen is an American stand up 
female,Andrea_Anders,"Andrea Anders is an American actress, known "
female,Melody_Anderson,Melody Anderson is a Canadian social worker 
female,Beverly_Archer,Beverly Archer is an American actress who 
female,Ashley_Argota,Ashley Argota is an American actress and 
female,Jillian_Armenante,Jillian Armenante is an American television and 
female,Alexis_Arquette,"Alexis Arquette was an American actress, cabaret "
female,Jean_Arthur,Jean Arthur was an American Broadway actress 
female,Jean_Arthur,"According to John Oller's biography, Jean Arthur: "
female,Jean_Arthur,The Jean Arthur Atrium was her gift 
female,Mary_Astor,Her name was changed to Mary Astor 
female,Mary_Astor,Mary Astor's Purple Diary: The Great American 
female,Mary_Astor,The Purple Diaries: Mary Astor and the 
female,Margaret_Avery,Margaret Avery is an American actress and 
female,Awkwafina,"Nora Lum, known professionally as Awkwafina, "
female,Awkwafina,Awkwafina went on to receive further 
female,Awkwafina,Awkwafina stars in the Comedy Central 
female,Awkwafina,Awkwafina was also a disc jockey 
female,Awkwafina,Awkwafina also received a nomination for 
female,Rochelle_Aytes,Rochelle Aytes is an American actress and 
female,Lauren_Bacall,Lauren Bacall was an American actress known 
female,Lauren_Bacall,"However, Bacall states in Lauren Bacall by "
female,Lauren_Bacall,"Bacall wrote two autobiographies, Lauren Bacall by "
female,Barbara_Bach,"Barbara Bach, Lady Starkey is an American "
female,Mary_Badham,Mary Badham is an American actress who 
female,Jane_Badler,Jane Badler is an American actress and 
female,Erykah_Badu,"On March 26, 2015, Erykah Badu performed "
female,Erykah_Badu,Erykah Badu and Kerby Jean-Raymond titled this 
female,Katherine_Bailess,"Katherine Bailess is an American actress, singer, "
female,Pearl_Bailey,features Pearl Bailey High School.The 1969 song 
female,Barbara_Bain,Barbara Bain is an American film and 
female,Blanche_Baker,Blanche Baker is an American actress and 
female,Carroll_Baker,Carroll Baker is a retired American actress 
female,Fairuza_Balk,Fairuza Balk is an American actress and 
female,Lucille_Ball,"In November 2007, Lucille Ball was chosen "
female,Lucille_Ball,The Comic DNA of Lucille Ball: Interpreting 
female,Lucille_Ball,Lucille Ball FAQ: Everything Left to Know 
female,Lucille_Ball,"""Lucille Ball, Spirited Doyenne Of TV Comedies, "
female,Lucille_Ball,"Lucille Ball and several other actors participate
""Wanda "
female,Kaye_Ballard,"Kaye Ballard was an American actress, comedian "
female,Talia_Balsam,Talia Balsam is an American television and 
female,Elizabeth_Banks,"Elizabeth Banks is an American actress, director, "
female,Joanna_Barnes,"Joanna Barnes  is an American actress, "
female,Majel_Barrett,Majel Barrett-Roddenberry was an American actress and 
female,Majel_Barrett,"credited her as Majel Barrett Roddenberry, playing "
female,Barbara_Barrie,Barbara Barrie is an American actress of 
female,Dana_Barron,Dana Barron is an American actress who 
female,Ethel_Barrymore,Ethel Barrymore was an American actress and 
female,Ethel_Barrymore,Ethel Barrymore's involvement in AEA may have 
female,Ethel_Barrymore,"""Ethel Barrymore married Russell Griswold Colt on "
female,Ethel_Barrymore,The Ethel Barrymore Theatre in New York 
female,Ethel_Barrymore,"of South Carolina)
Ethel Barrymore - "
female,Bonnie_Bartlett,Bonnie Bartlett is an American television and 
female,Mischa_Barton,"Mischa Barton is a British-Irish-American film, television, "
female,Ella_Jay_Basco,"Ella Jay Basco is an American actress, best "
female,Justine_Bateman,Justine Bateman Designs was known for one-of-a-kind 
female,Anne_Baxter,"Anne Baxter was an American actress, star "
female,Jennifer_Beals,Jennifer Beals is an American actress and 
female,Amanda_Bearse,"Amanda Bearse is an American actress, director "
female,Kimberly_Beck,Kimberly Beck is a former American actress 
female,Nicole_Beharie,Nicole Beharie  is an American actress 
female,Doris_Belack,Doris Belack was an American character actress 
female,Kathleen_Beller,Kathleen Beller is an American actress who 
female,Constance_Bennett,"She had her own program, Constance Bennett "
female,Constance_Bennett,"In 1958, she hosted ""The Constance Bennett "
female,Candice_Bergen,"Subsequently, Bergen hosted Exhale with Candice Bergen "
female,Candice_Bergen,"From its launch in 2008, Candice Bergen "
female,Elizabeth_Berkley,Elizabeth Berkley is an American actress and  
female,Jeannie_Berlin,"Jeannie Berlin is an American film, television "
female,Jeannie_Berlin,Elaine May directed Jeannie Berlin in the 
female,Barbara_Billingsley,"Barbara Billingsley was an American film, television, "
female,Thora_Birch,Thora Birch is an American actress and 
female,Karen_Black,"Karen Black at AllMovie
Works by or about "
female,Karen_Black,"movie site
Podcast interview March 2007
Karen Black — "
female,Betsy_Blair,Betsy Blair was an American actress of 
female,Linda_Blair,"In 2004, she founded the Linda Blair "
female,Patricia_Blair,Patricia Blair was an American television and 
female,Jolene_Blalock,Jolene Blalock is an American actress and 
female,Alexis_Bledel,Kimberly Alexis Bledel is an American actress 
female,Moon_Bloodgood,Korinna Moon Bloodgood is an American actress 
female,Eleanor_Boardman,Eleanor Boardman was an American film actress 
female,Mary_Boland,Mary Boland was an American stage and 
female,Shirley_Booth,"Shirley Booth was an American stage, film, "
female,Barbara_Bouchet,Barbara Bouchet is a German-American actress and 
female,Katrina_Bowden,Katrina Bowden is an American actress best 
female,Julie_Bowen,"Julie Bowen Luetkemeyer is an American actress, "
female,Lara_Flynn_Boyle,Lara Flynn Boyle is an American actress and 
female,Alice_Brady,Alice Brady was an American actress who 
female,Lucille_Bremer,Lucille Bremer was an American film actress 
female,Jordana_Brewster,Jordana Brewster is a Panamanian-American-Brazilian actress and 
female,Chloe_Bridges,"Chloe Suazo, known professionally as Chloe Bridges, "
female,Jayne_Brook,"Jayne Brook is an American actress, best "
female,Louise_Brooks,"Mary Louise Brooks, known professionally as Louise "
female,Louise_Brooks,"""Louise Brooks is the femme appeal with "
female,Louise_Brooks,This rediscovery led to a Louise Brooks 
female,Blair_Brown,"Bonnie Blair Brown is an American theater, "
female,Vanessa_Brown,Vanessa Brown was an Austrian-born American actress 
female,Yvette_Nicole_Brown,"Yvette Nicole Brown is an American actress, voice "
female,Leslie_Browne,Leslie Browne is an American prima ballerina 
female,Tara_Buck,"Tara Buck is an American film, stage, "
female,Kira_Buckland,Kira Buckland is an American voice actress 
female,Billie_Burke,By 1917 Billie Burke was a favorite 
female,Billie_Burke,Billie Burke starred primarily in provocative society 
female,Billie_Burke,"of Washington Sayre collection
Billie Burke photos "
female,Billie_Burke,"of Louisville Macauley Collection
Flo Ziegfeld-Billie Burke Papers, "
female,Carol_Burnett,"With its vaudeville roots, The Carol Burnett "
female,Carol_Burnett,"As a result, the hour-long Carol Burnett "
female,Carol_Burnett,"A true variety show, The Carol Burnett "
female,Carol_Burnett,Carol Burnett Featuring 'If I Could Write 
female,Carol_Burnett,Julie Andrews and Carol Burnett - The 
female,Carol_Burnett,"Carol Burnett and Whacko, Inc. vs. Twentieth "
female,Carol_Burnett,Carol Burnett at The Museum of Broadcast 
female,Catherine_Burns,Catherine Burns was an American actress of 
female,Heather_Burns,"Heather Burns is an American actress, known "
